start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
-10.0,5.0,-10.0 to 5.0,0xc0b7,8,dw,float16,mem,512,0x0143,1.925e-05,0x0143,1.925e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xab9a,8,dw,float16,mem,512,0x0a44,0.0001912,0x0a47,0.0001916,-3.6e-07,3.6e-07
-10.0,5.0,-10.0 to 5.0,0xc804,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4215,8,dw,float16,mem,512,0x1c5a,0.00425,0x1c5b,0.004253,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0x3d22,8,dw,float16,mem,512,0x1201,0.000733,0x1202,0.0007334,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xc33d,8,dw,float16,mem,512,0x005b,5.4e-06,0x005b,5.4e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc376,8,dw,float16,mem,512,0x0052,4.9e-06,0x0052,4.9e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc5d6,8,dw,float16,mem,512,0x000a,6e-07,0x000a,6e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x423f,8,dw,float16,mem,512,0x1cb5,0.004597,0x1cba,0.004616,-1.91e-05,1.91e-05
-10.0,5.0,-10.0 to 5.0,0xc34a,8,dw,float16,mem,512,0x0059,5.3e-06,0x0059,5.3e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc84e,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc5b9,8,dw,float16,mem,512,0x000b,6.6e-07,0x000b,6.6e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc67e,8,dw,float16,mem,512,0x0005,3e-07,0x0005,3e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc840,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc2b0,8,dw,float16,mem,512,0x0079,7.2e-06,0x0078,7.15e-06,6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xb825,8,dw,float16,mem,512,0x07e7,0.0001206,0x07ef,0.00012106,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xc0fa,8,dw,float16,mem,512,0x011a,1.68e-05,0x011b,1.687e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0x3dd6,8,dw,float16,mem,512,0x1321,0.00087,0x1329,0.000874,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xc46c,8,dw,float16,mem,512,0x0029,2.44e-06,0x0029,2.44e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x427a,8,dw,float16,mem,512,0x1d4b,0.00517,0x1d4e,0.00518,-1.144e-05,1.144e-05
-10.0,5.0,-10.0 to 5.0,0xc317,8,dw,float16,mem,512,0x0062,5.84e-06,0x0062,5.84e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc8a2,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4475,8,dw,float16,mem,512,0x247a,0.01749,0x247d,0.01753,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0xc774,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc806,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4005,8,dw,float16,mem,512,0x1635,0.001515,0x1636,0.001516,-9.5e-07,9.5e-07
-10.0,5.0,-10.0 to 5.0,0xc39d,8,dw,float16,mem,512,0x004b,4.5e-06,0x004c,4.53e-06,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc38b,8,dw,float16,mem,512,0x004e,4.65e-06,0x004e,4.65e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xb993,8,dw,float16,mem,512,0x069a,0.00010073,0x06a3,0.00010127,-5.4e-07,5.4e-07
-10.0,5.0,-10.0 to 5.0,0xc29b,8,dw,float16,mem,512,0x007d,7.45e-06,0x007d,7.45e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3961,8,dw,float16,mem,512,0x0e81,0.000397,0x0e86,0.0003982,-1.2e-06,1.2e-06
-10.0,5.0,-10.0 to 5.0,0x4306,8,dw,float16,mem,512,0x1ef4,0.00679,0x1ef9,0.00681,-1.91e-05,1.91e-05
-10.0,5.0,-10.0 to 5.0,0xc6d9,8,dw,float16,mem,512,0x0004,2.4e-07,0x0004,2.4e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc5fb,8,dw,float16,mem,512,0x0009,5.4e-07,0x0009,5.4e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3c5a,8,dw,float16,mem,512,0x10f0,0.0006027,0x10f1,0.000603,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xc7cb,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc4c4,8,dw,float16,mem,512,0x001d,1.7e-06,0x001d,1.7e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x40ee,8,dw,float16,mem,512,0x18e2,0.002384,0x18e5,0.00239,-5.7e-06,5.7e-06
-10.0,5.0,-10.0 to 5.0,0x3add,8,dw,float16,mem,512,0x0fd8,0.0004787,0x0fda,0.0004792,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xc7ba,8,dw,float16,mem,512,0x0001,6e-08,0x0002,1e-07,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc8c3,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbb25,8,dw,float16,mem,512,0x056e,8.285e-05,0x0574,8.32e-05,-3.6e-07,3.6e-07
-10.0,5.0,-10.0 to 5.0,0xc8c0,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xb7b1,8,dw,float16,mem,512,0x081c,0.0001254,0x081e,0.0001256,-2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0xba43,8,dw,float16,mem,512,0x061b,9.316e-05,0x0617,9.29e-05,2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0xc8aa,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x36d2,8,dw,float16,mem,512,0x0d16,0.0003104,0x0d19,0.0003111,-7e-07,7e-07
-10.0,5.0,-10.0 to 5.0,0x3cb5,8,dw,float16,mem,512,0x1162,0.000657,0x1167,0.0006595,-2.4e-06,2.4e-06
-10.0,5.0,-10.0 to 5.0,0x41a1,8,dw,float16,mem,512,0x1af1,0.00339,0x1af2,0.003391,-1.9e-06,1.9e-06
-10.0,5.0,-10.0 to 5.0,0xc300,8,dw,float16,mem,512,0x0067,6.14e-06,0x0067,6.14e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc447,8,dw,float16,mem,512,0x002f,2.8e-06,0x002f,2.8e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc4f5,8,dw,float16,mem,512,0x0018,1.43e-06,0x0018,1.43e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc50c,8,dw,float16,mem,512,0x0016,1.3e-06,0x0016,1.3e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc395,8,dw,float16,mem,512,0x004d,4.6e-06,0x004d,4.6e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc754,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc1e9,8,dw,float16,mem,512,0x00b1,1.055e-05,0x00b2,1.06e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xbcea,8,dw,float16,mem,512,0x03e2,5.925e-05,0x03e6,5.95e-05,-2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0x41c5,8,dw,float16,mem,512,0x1b72,0.003635,0x1b74,0.00364,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xc78d,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbfa8,8,dw,float16,mem,512,0x01f4,2.98e-05,0x01f7,3e-05,-2e-07,2e-07
-10.0,5.0,-10.0 to 5.0,0xc8f4,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc8cd,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x439b,8,dw,float16,mem,512,0x20a5,0.00907,0x20aa,0.00911,-3.815e-05,3.815e-05
-10.0,5.0,-10.0 to 5.0,0xbf02,8,dw,float16,mem,512,0x024d,3.51e-05,0x0250,3.53e-05,-2e-07,2e-07
-10.0,5.0,-10.0 to 5.0,0x447c,8,dw,float16,mem,512,0x2499,0.01796,0x249d,0.01802,-6.104e-05,6.104e-05
-10.0,5.0,-10.0 to 5.0,0xc168,8,dw,float16,mem,512,0x00e5,1.365e-05,0x00e5,1.365e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc67a,8,dw,float16,mem,512,0x0005,3e-07,0x0005,3e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x425e,8,dw,float16,mem,512,0x1d02,0.00489,0x1d06,0.004906,-1.526e-05,1.526e-05
-10.0,5.0,-10.0 to 5.0,0x4350,8,dw,float16,mem,512,0x2005,0.00785,0x2007,0.007866,-1.526e-05,1.526e-05
-10.0,5.0,-10.0 to 5.0,0xc741,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc142,8,dw,float16,mem,512,0x00f5,1.46e-05,0x00f6,1.466e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc548,8,dw,float16,mem,512,0x0011,1e-06,0x0011,1e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc477,8,dw,float16,mem,512,0x0027,2.3e-06,0x0027,2.3e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x44dd,8,dw,float16,mem,512,0x26b8,0.02625,0x26bd,0.02632,-7.63e-05,7.63e-05
-10.0,5.0,-10.0 to 5.0,0xc737,8,dw,float16,mem,512,0x0003,2e-07,0x0003,2e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbdd0,8,dw,float16,mem,512,0x031e,4.756e-05,0x031e,4.756e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc86f,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3d0e,8,dw,float16,mem,512,0x11dd,0.0007157,0x11e5,0.0007195,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xc84f,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc76a,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc771,8,dw,float16,mem,512,0x0002,1e-07,0x0002,1e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3821,8,dw,float16,mem,512,0x0d90,0.0003395,0x0d95,0.0003407,-1.2e-06,1.2e-06
-10.0,5.0,-10.0 to 5.0,0x3d81,8,dw,float16,mem,512,0x1291,0.0008016,0x1298,0.000805,-3.34e-06,3.34e-06
-10.0,5.0,-10.0 to 5.0,0xc860,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4228,8,dw,float16,mem,512,0x1c82,0.004402,0x1c85,0.004414,-1.144e-05,1.144e-05
-10.0,5.0,-10.0 to 5.0,0x4447,8,dw,float16,mem,512,0x237a,0.0146,0x2380,0.01465,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0x3d34,8,dw,float16,mem,512,0x1219,0.0007443,0x121d,0.0007463,-1.9e-06,1.9e-06
-10.0,5.0,-10.0 to 5.0,0x42cf,8,dw,float16,mem,512,0x1e3c,0.00609,0x1e43,0.006115,-2.67e-05,2.67e-05
-10.0,5.0,-10.0 to 5.0,0x3d16,8,dw,float16,mem,512,0x11e9,0.0007215,0x11f0,0.000725,-3.34e-06,3.34e-06
-10.0,5.0,-10.0 to 5.0,0xc800,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x356c,8,dw,float16,mem,512,0x0caa,0.0002847,0x0cac,0.0002851,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xc584,8,dw,float16,mem,512,0x000e,8.3e-07,0x000e,8.3e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x418e,8,dw,float16,mem,512,0x1aad,0.00326,0x1ab1,0.003267,-7.6e-06,7.6e-06
-10.0,5.0,-10.0 to 5.0,0x3f5e,8,dw,float16,mem,512,0x153a,0.001276,0x1541,0.001283,-6.7e-06,6.7e-06
-10.0,5.0,-10.0 to 5.0,0xc8c6,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc852,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbb7f,8,dw,float16,mem,512,0x0539,7.97e-05,0x0538,7.963e-05,6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc0eb,8,dw,float16,mem,512,0x0123,1.734e-05,0x0124,1.74e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc80f,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3cf1,8,dw,float16,mem,512,0x11b5,0.0006967,0x11ba,0.000699,-2.4e-06,2.4e-06
-10.0,5.0,-10.0 to 5.0,0xbb38,8,dw,float16,mem,512,0x0564,8.225e-05,0x0567,8.243e-05,-2e-07,2e-07
-10.0,5.0,-10.0 to 5.0,0xc865,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc389,8,dw,float16,mem,512,0x004e,4.65e-06,0x004f,4.7e-06,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc17f,8,dw,float16,mem,512,0x00da,1.3e-05,0x00da,1.3e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4006,8,dw,float16,mem,512,0x1635,0.001515,0x1639,0.001519,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xbf6e,8,dw,float16,mem,512,0x0214,3.17e-05,0x0214,3.17e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x3f35,8,dw,float16,mem,512,0x1507,0.001227,0x150b,0.001231,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xb51a,8,dw,float16,mem,512,0x08ce,0.0001466,0x08d8,0.0001478,-1.2e-06,1.2e-06
-10.0,5.0,-10.0 to 5.0,0xb66f,8,dw,float16,mem,512,0x0871,0.0001355,0x0875,0.000136,-5e-07,5e-07
-10.0,5.0,-10.0 to 5.0,0xbd50,8,dw,float16,mem,512,0x0389,5.394e-05,0x0387,5.38e-05,1e-07,1e-07
-10.0,5.0,-10.0 to 5.0,0xc592,8,dw,float16,mem,512,0x000d,8e-07,0x000d,8e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc287,8,dw,float16,mem,512,0x0082,7.75e-06,0x0082,7.75e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4455,8,dw,float16,mem,512,0x23e6,0.01543,0x23ec,0.01547,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0xc89d,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x435f,8,dw,float16,mem,512,0x2021,0.008064,0x2026,0.0081,-3.815e-05,3.815e-05
-10.0,5.0,-10.0 to 5.0,0xbdd2,8,dw,float16,mem,512,0x0318,4.72e-05,0x031c,4.745e-05,-2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0x4478,8,dw,float16,mem,512,0x2487,0.01768,0x248a,0.01773,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0x446f,8,dw,float16,mem,512,0x245f,0.01707,0x2462,0.01712,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0xc187,8,dw,float16,mem,512,0x00d7,1.28e-05,0x00d7,1.28e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc0a2,8,dw,float16,mem,512,0x014f,1.997e-05,0x0150,2e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc36c,8,dw,float16,mem,512,0x0053,4.95e-06,0x0053,4.95e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc81b,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc21b,8,dw,float16,mem,512,0x00a1,9.6e-06,0x00a1,9.6e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc368,8,dw,float16,mem,512,0x0054,5e-06,0x0054,5e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xaeb7,8,dw,float16,mem,512,0x09fa,0.0001824,0x09ff,0.000183,-6e-07,6e-07
-10.0,5.0,-10.0 to 5.0,0xc8cb,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc0d7,8,dw,float16,mem,512,0x012f,1.806e-05,0x012f,1.806e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc489,8,dw,float16,mem,512,0x0024,2.15e-06,0x0025,2.2e-06,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc0cf,8,dw,float16,mem,512,0x0134,1.836e-05,0x0134,1.836e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc4f7,8,dw,float16,mem,512,0x0018,1.43e-06,0x0018,1.43e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbd9e,8,dw,float16,mem,512,0x0345,4.99e-05,0x0345,4.99e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x41c4,8,dw,float16,mem,512,0x1b6b,0.003622,0x1b6f,0.00363,-7.6e-06,7.6e-06
-10.0,5.0,-10.0 to 5.0,0xc658,8,dw,float16,mem,512,0x0006,3.6e-07,0x0006,3.6e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc4e1,8,dw,float16,mem,512,0x001a,1.55e-06,0x001a,1.55e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc802,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xb007,8,dw,float16,mem,512,0x09e3,0.0001796,0x09e0,0.0001793,3.6e-07,3.6e-07
-10.0,5.0,-10.0 to 5.0,0xc13a,8,dw,float16,mem,512,0x00f9,1.484e-05,0x00fa,1.49e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc4eb,8,dw,float16,mem,512,0x0019,1.5e-06,0x0019,1.5e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc0d1,8,dw,float16,mem,512,0x0131,1.82e-05,0x0133,1.83e-05,-1e-07,1e-07
-10.0,5.0,-10.0 to 5.0,0xc04e,8,dw,float16,mem,512,0x018b,2.354e-05,0x018c,2.36e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc512,8,dw,float16,mem,512,0x0015,1.25e-06,0x0015,1.25e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xb959,8,dw,float16,mem,512,0x06d0,0.00010395,0x06d4,0.0001042,-2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0xc59c,8,dw,float16,mem,512,0x000d,8e-07,0x000c,7e-07,6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0x43c1,8,dw,float16,mem,512,0x2105,0.0098,0x2106,0.00981,-7.6e-06,7.6e-06
-10.0,5.0,-10.0 to 5.0,0x4476,8,dw,float16,mem,512,0x247e,0.01755,0x2481,0.0176,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0xb2a4,8,dw,float16,mem,512,0x0966,0.0001647,0x0969,0.0001651,-3.6e-07,3.6e-07
-10.0,5.0,-10.0 to 5.0,0xc497,8,dw,float16,mem,512,0x0023,2.1e-06,0x0023,2.1e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc0a1,8,dw,float16,mem,512,0x014f,1.997e-05,0x0151,2.01e-05,-1e-07,1e-07
-10.0,5.0,-10.0 to 5.0,0xc8a4,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc56b,8,dw,float16,mem,512,0x000f,9e-07,0x000f,9e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xb9a0,8,dw,float16,mem,512,0x069a,0.00010073,0x0698,0.0001006,1e-07,1e-07
-10.0,5.0,-10.0 to 5.0,0x42cc,8,dw,float16,mem,512,0x1e36,0.006065,0x1e3a,0.00608,-1.526e-05,1.526e-05
-10.0,5.0,-10.0 to 5.0,0xc2a8,8,dw,float16,mem,512,0x007a,7.3e-06,0x007a,7.3e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4350,8,dw,float16,mem,512,0x2005,0.00785,0x2007,0.007866,-1.526e-05,1.526e-05
-10.0,5.0,-10.0 to 5.0,0xbff8,8,dw,float16,mem,512,0x01ce,2.754e-05,0x01d1,2.77e-05,-2e-07,2e-07
-10.0,5.0,-10.0 to 5.0,0x35b4,8,dw,float16,mem,512,0x0cbd,0.0002892,0x0cc2,0.0002904,-1.2e-06,1.2e-06
-10.0,5.0,-10.0 to 5.0,0x43cf,8,dw,float16,mem,512,0x2124,0.01004,0x212a,0.010086,-4.58e-05,4.58e-05
-10.0,5.0,-10.0 to 5.0,0x3fc4,8,dw,float16,mem,512,0x15c9,0.001412,0x15cd,0.001416,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0xba4f,8,dw,float16,mem,512,0x0603,9.173e-05,0x060e,9.24e-05,-6.6e-07,6.6e-07
-10.0,5.0,-10.0 to 5.0,0xc660,8,dw,float16,mem,512,0x0006,3.6e-07,0x0006,3.6e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc864,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x44ef,8,dw,float16,mem,512,0x2735,0.02815,0x273a,0.02823,-7.63e-05,7.63e-05
-10.0,5.0,-10.0 to 5.0,0xc6a4,8,dw,float16,mem,512,0x0004,2.4e-07,0x0004,2.4e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x44b7,8,dw,float16,mem,512,0x25ca,0.02261,0x25ce,0.02267,-6.104e-05,6.104e-05
-10.0,5.0,-10.0 to 5.0,0xc8a6,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x43ed,8,dw,float16,mem,512,0x2179,0.01069,0x2179,0.01069,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc323,8,dw,float16,mem,512,0x0060,5.7e-06,0x0060,5.7e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc8cd,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc86c,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc81c,8,dw,float16,mem,512,0x0001,6e-08,0x0001,6e-08,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbcde,8,dw,float16,mem,512,0x03f1,6.014e-05,0x03f2,6.02e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc662,8,dw,float16,mem,512,0x0006,3.6e-07,0x0006,3.6e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc1a3,8,dw,float16,mem,512,0x00cb,1.21e-05,0x00cc,1.216e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0x4239,8,dw,float16,mem,512,0x1cab,0.00456,0x1cac,0.004562,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0x448b,8,dw,float16,mem,512,0x24e0,0.01904,0x24e4,0.0191,-6.104e-05,6.104e-05
-10.0,5.0,-10.0 to 5.0,0xc3ce,8,dw,float16,mem,512,0x0045,4.1e-06,0x0045,4.1e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc378,8,dw,float16,mem,512,0x0052,4.9e-06,0x0051,4.8e-06,6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xc180,8,dw,float16,mem,512,0x00da,1.3e-05,0x00da,1.3e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc729,8,dw,float16,mem,512,0x0003,2e-07,0x0003,2e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc0fb,8,dw,float16,mem,512,0x011a,1.68e-05,0x011b,1.687e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0xbfc6,8,dw,float16,mem,512,0x01e8,2.91e-05,0x01e8,2.91e-05,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4161,8,dw,float16,mem,512,0x1a20,0.00299,0x1a21,0.002993,-1.9e-06,1.9e-06
-10.0,5.0,-10.0 to 5.0,0xc423,8,dw,float16,mem,512,0x0036,3.2e-06,0x0036,3.2e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc8cf,8,dw,float16,mem,512,0x0000,0.0,0x0000,0.0,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0x4054,8,dw,float16,mem,512,0x173b,0.001765,0x173f,0.001769,-3.8e-06,3.8e-06
-10.0,5.0,-10.0 to 5.0,0x4230,8,dw,float16,mem,512,0x1c94,0.00447,0x1c98,0.004486,-1.526e-05,1.526e-05
-10.0,5.0,-10.0 to 5.0,0x44c6,8,dw,float16,mem,512,0x2624,0.02399,0x2628,0.02405,-6.104e-05,6.104e-05
-10.0,5.0,-10.0 to 5.0,0x44ee,8,dw,float16,mem,512,0x272e,0.02805,0x2733,0.02812,-7.63e-05,7.63e-05
-10.0,5.0,-10.0 to 5.0,0xb400,8,dw,float16,mem,512,0x0932,0.0001585,0x0930,0.0001583,2.4e-07,2.4e-07
-10.0,5.0,-10.0 to 5.0,0xc5f8,8,dw,float16,mem,512,0x0009,5.4e-07,0x0009,5.4e-07,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xc4d3,8,dw,float16,mem,512,0x001b,1.6e-06,0x001b,1.6e-06,0.0,0.0
-10.0,5.0,-10.0 to 5.0,0xbfc5,8,dw,float16,mem,512,0x01e8,2.91e-05,0x01e9,2.915e-05,-6e-08,6e-08
-10.0,5.0,-10.0 to 5.0,0x3dac,8,dw,float16,mem,512,0x12db,0.000837,0x12e0,0.000839,-2.4e-06,2.4e-06
